STATION,NAME,Year,Decade,Month,DATE,PRCP,SNOW,SNWD,TMAX,TMIN,TOBS,
USC00200230,"ANN ARBOR U OF MICH, MI US",1980,1980,09,1980-09-08,0,0,0,81,57,77,
USC00200230,"ANN ARBOR U OF MICH, MI US",1980,1980,09,1980-09-09,0.57,0,0,77,63,73,
USC00200230,"ANN ARBOR U OF MICH, MI US",1980,1980,09,1980-09-10,0,0,0,73,47,69,
USC00200230,"ANN ARBOR U OF MICH, MI US",1980,1980,09,1980-09-11,0,0,0,73,51,71,
USC00200230,"ANN ARBOR U OF MICH, MI US",1980,1980,09,1980-09-12,0.05,0,0,71,56,63,
USC00200230,"ANN ARBOR U OF MICH, MI US",1980,1980,09,1980-09-13,0.56,0,0,77,62,77,
USC00200230,"ANN ARBOR U OF MICH, MI US",1980,1980,09,1980-09-14,0,0,0,77,64,66,
USC00200230,"ANN ARBOR U OF MICH, MI US",1980,1980,09,1980-09-15,0,0,0,66,55,60,
USC00200230,"ANN ARBOR U OF MICH, MI US",1980,1980,09,1980-09-16,0,0,0,65,57,65,
USC00200230,"ANN ARBOR U OF MICH, MI US",1980,1980,09,1980-09-17,0.81,0,0,67,47,58,
USC00200230,"ANN ARBOR U OF MICH, MI US",1980,1980,09,1980-09-18,0,0,0,68,43,67,
USC00200230,"ANN ARBOR U OF MICH, MI US",1980,1980,09,1980-09-19,0,0,0,73,51,72,
USC00200230,"ANN ARBOR U OF MICH, MI US",1980,1980,09,1980-09-20,0,0,0,82,60,81,
USC00200230,"ANN ARBOR U OF MICH, MI US",1980,1980,09,1980-09-21,0,0,0,83,64,82,
USC00200230,"ANN ARBOR U OF MICH, MI US",1980,1980,09,1980-09-22,0,0,0,87,60,86,
USC00200230,"ANN ARBOR U OF MICH, MI US",1980,1980,09,1980-09-23,0.9,0,0,86,48,61,
USC00200230,"ANN ARBOR U OF MICH, MI US",1980,1980,09,1980-09-24,0,0,0,65,44,63,
USC00200230,"ANN ARBOR U OF MICH, MI US",1980,1980,09,1980-09-25,0.05,0,0,71,50,67,
USC00200230,"ANN ARBOR U OF MICH, MI US",1980,1980,09,1980-09-26,0.1,0,0,68,45,55,
USC00200230,"ANN ARBOR U OF MICH, MI US",1980,1980,09,1980-09-27,0,0,0,66,35,66,
USC00200230,"ANN ARBOR U OF MICH, MI US",1980,1980,09,1980-09-28,0,0,0,66,43,64,
USC00200230,"ANN ARBOR U OF MICH, MI US",1980,1980,09,1980-09-29,0,0,0,73,46,73,
USC00200230,"ANN ARBOR U OF MICH, MI US",1980,1980,09,1980-09-30,0,0,0,77,48,76,
USC00200230,"ANN ARBOR U OF MICH, MI US",1980,1980,10,1980-10-01,0,0,0,78,56,76,
USC00200230,"ANN ARBOR U OF MICH, MI US",1980,1980,10,1980-10-02,0.47,0,0,76,49,63,
USC00200230,"ANN ARBOR U OF MICH, MI US",1980,1980,10,1980-10-03,0.04,0,0,63,39,39,
USC00200230,"ANN ARBOR U OF MICH, MI US",1980,1980,10,1980-10-04,0.04,0,0,43,35,41,
USC00200230,"ANN ARBOR U OF MICH, MI US",1980,1980,10,1980-10-05,0,0,0,46,38,44,
USC00200230,"ANN ARBOR U OF MICH, MI US",1980,1980,10,1980-10-06,0,0,0,54,35,52,
USC00200230,"ANN ARBOR U OF MICH, MI US",1980,1980,10,1980-10-07,0.02,0,0,65,37,65,
USC00200230,"ANN ARBOR U OF MICH, MI US",1980,1980,10,1980-10-08,0,0,0,76,47,74,
USC00200230,"ANN ARBOR U OF MICH, MI US",1980,1980,10,1980-10-09,0,0,0,74,39,57,
USC00200230,"ANN ARBOR U OF MICH, MI US",1980,1980,10,1980-10-10,0,0,0,69,36,67,
USC00200230,"ANN ARBOR U OF MICH, MI US",1980,1980,10,1980-10-11,0.04,0,0,68,44,46,
USC00200230,"ANN ARBOR U OF MICH, MI US",1980,1980,10,1980-10-12,0,0,0,47,39,46,
USC00200230,"ANN ARBOR U OF MICH, MI US",1980,1980,10,1980-10-13,0,0,0,49,31,48,
USC00200230,"ANN ARBOR U OF MICH, MI US",1980,1980,10,1980-10-14,0.01,0,0,48,32,45,
USC00200230,"ANN ARBOR U OF MICH, MI US",1980,1980,10,1980-10-15,0.1,0,0,59,39,57,
USC00200230,"ANN ARBOR U OF MICH, MI US",1980,1980,10,1980-10-16,0.04,0,0,64,46,63,
USC00200230,"ANN ARBOR U OF MICH, MI US",1980,1980,10,1980-10-17,0.07,0,0,63,55,62,
USC00200230,"ANN ARBOR U OF MICH, MI US",1980,1980,10,1980-10-18,0.05,0,0,62,44,57,
USC00200230,"ANN ARBOR U OF MICH, MI US",1980,1980,10,1980-10-19,0.11,0,0,57,40,44,
USC00200230,"ANN ARBOR U OF MICH, MI US",1980,1980,10,1980-10-20,0,0,0,46,41,46,
USC00200230,"ANN ARBOR U OF MICH, MI US",1980,1980,10,1980-10-21,0.02,0,0,55,40,54,
USC00200230,"ANN ARBOR U OF MICH, MI US",1980,1980,10,1980-10-22,0,0,0,54,30,50,
USC00200230,"ANN ARBOR U OF MICH, MI US",1980,1980,10,1980-10-23,0,0,0,52,31,50,
USC00200230,"ANN ARBOR U OF MICH, MI US",1980,1980,10,1980-10-24,0.01,0,0,60,38,55,
USC00200230,"ANN ARBOR U OF MICH, MI US",1980,1980,10,1980-10-25,0.49,0,0,55,37,38,
USC00200230,"ANN ARBOR U OF MICH, MI US",1980,1980,10,1980-10-26,0.01,0,0,38,35,37,
USC00200230,"ANN ARBOR U OF MICH, MI US",1980,1980,10,1980-10-27,0,0,0,40,33,37,
USC00200230,"ANN ARBOR U OF MICH, MI US",1980,1980,10,1980-10-28,0.23,2.1,0,39,32,36,
USC00200230,"ANN ARBOR U OF MICH, MI US",1980,1980,10,1980-10-29,0,0,0,45,25,41,
USC00200230,"ANN ARBOR U OF MICH, MI US",1980,1980,10,1980-10-30,0,0,0,50,25,47,
USC00200230,"ANN ARBOR U OF MICH, MI US",1980,1980,10,1980-10-31,0,0,0,56,37,52,
USC00200230,"ANN ARBOR U OF MICH, MI US",1980,1980,11,1980-11-01,0,0,0,52,32,40,
USC00200230,"ANN ARBOR U OF MICH, MI US",1980,1980,11,1980-11-02,0,0,0,46,27,42,
USC00200230,"ANN ARBOR U OF MICH, MI US",1980,1980,11,1980-11-03,0,0,0,67,37,64,
USC00200230,"ANN ARBOR U OF MICH, MI US",1980,1980,11,1980-11-04,0.03,0,0,64,46,46,
USC00200230,"ANN ARBOR U OF MICH, MI US",1980,1980,11,1980-11-05,0,0,0,46,30,41,
USC00200230,"ANN ARBOR U OF MICH, MI US",1980,1980,11,1980-11-06,0,0,0,56,29,55,
USC00200230,"ANN ARBOR U OF MICH, MI US",1980,1980,11,1980-11-07,0,0,0,59,43,56,
USC00200230,"ANN ARBOR U OF MICH, MI US",1980,1980,11,1980-11-08,0.08,0,0,56,35,40,
USC00200230,"ANN ARBOR U OF MICH, MI US",1980,1980,11,1980-11-09,0.01,0,0,59,39,52,
USC00200230,"ANN ARBOR U OF MICH, MI US",1980,1980,11,1980-11-10,0.05,0,0,52,32,32,
USC00200230,"ANN ARBOR U OF MICH, MI US",1980,1980,11,1980-11-11,0,0,0,38,27,32,
USC00200230,"ANN ARBOR U OF MICH, MI US",1980,1980,11,1980-11-12,0,0,0,36,19,36,
USC00200230,"ANN ARBOR U OF MICH, MI US",1980,1980,11,1980-11-13,0,0,0,58,31,58,
USC00200230,"ANN ARBOR U OF MICH, MI US",1980,1980,11,1980-11-14,0.17,0,0,58,37,38,
USC00200230,"ANN ARBOR U OF MICH, MI US",1980,1980,11,1980-11-15,0,0,0,38,32,35,
USC00200230,"ANN ARBOR U OF MICH, MI US",1980,1980,11,1980-11-16,0,0,0,41,24,35,
USC00200230,"ANN ARBOR U OF MICH, MI US",1980,1980,11,1980-11-17,0,0,0,35,25,33,
USC00200230,"ANN ARBOR U OF MICH, MI US",1980,1980,11,1980-11-18,0,0,0,38,29,30,
USC00200230,"ANN ARBOR U OF MICH, MI US",1980,1980,11,1980-11-19,0,0,0,43,21,40,
USC00200230,"ANN ARBOR U OF MICH, MI US",1980,1980,11,1980-11-20,0,0,0,44,26,40,
USC00200230,"ANN ARBOR U OF MICH, MI US",1980,1980,11,1980-11-21,0.04,0,0,40,31,37,
USC00200230,"ANN ARBOR U OF MICH, MI US",1980,1980,11,1980-11-22,0,0,0,49,25,44,
USC00200230,"ANN ARBOR U OF MICH, MI US",1980,1980,11,1980-11-23,0.05,0,0,44,32,40,
USC00200230,"ANN ARBOR U OF MICH, MI US",1980,1980,11,1980-11-24,0.05,0,0,41,35,35,
USC00200230,"ANN ARBOR U OF MICH, MI US",1980,1980,11,1980-11-25,0,0,0,36,27,32,
USC00200230,"ANN ARBOR U OF MICH, MI US",1980,1980,11,1980-11-26,0,0,0,39,19,33,
USC00200230,"ANN ARBOR U OF MICH, MI US",1980,1980,11,1980-11-27,0.52,2.2,2,35,26,35,
USC00200230,"ANN ARBOR U OF MICH, MI US",1980,1980,11,1980-11-28,0.07,0.5,2,36,31,32,
USC00200230,"ANN ARBOR U OF MICH, MI US",1980,1980,11,1980-11-29,0.06,0.8,2,37,29,32,
USC00200230,"ANN ARBOR U OF MICH, MI US",1980,1980,11,1980-11-30,0,0,0,45,31,43,
USC00200230,"ANN ARBOR U OF MICH, MI US",1980,1980,12,1980-12-01,0,0,0,47,34,40,
USC00200230,"ANN ARBOR U OF MICH, MI US",1980,1980,12,1980-12-02,0.57,0.4,0,49,23,24,
USC00200230,"ANN ARBOR U OF MICH, MI US",1980,1980,12,1980-12-03,0.03,0.3,0,25,8,20,
USC00200230,"ANN ARBOR U OF MICH, MI US",1980,1980,12,1980-12-04,0,0,0,32,19,30,
USC00200230,"ANN ARBOR U OF MICH, MI US",1980,1980,12,1980-12-05,0,0,0,36,30,35,
USC00200230,"ANN ARBOR U OF MICH, MI US",1980,1980,12,1980-12-06,0.02,0,0,47,35,46,
USC00200230,"ANN ARBOR U OF MICH, MI US",1980,1980,12,1980-12-07,0.57,0,0,58,46,56,
USC00200230,"ANN ARBOR U OF MICH, MI US",1980,1980,12,1980-12-08,0.65,0,0,55,39,39,
USC00200230,"ANN ARBOR U OF MICH, MI US",1980,1980,12,1980-12-09,0.01,0.1,0,39,32,32,
USC00200230,"ANN ARBOR U OF MICH, MI US",1980,1980,12,1980-12-10,0,0,0,32,27,28,
USC00200230,"ANN ARBOR U OF MICH, MI US",1980,1980,12,1980-12-11,0,0.1,0,28,9,22,
USC00200230,"ANN ARBOR U OF MICH, MI US",1980,1980,12,1980-12-12,0.03,0.4,0,45,21,45,
USC00200230,"ANN ARBOR U OF MICH, MI US",1980,1980,12,1980-12-13,0,0,0,45,22,22,
USC00200230,"ANN ARBOR U OF MICH, MI US",1980,1980,12,1980-12-14,0,0,0,30,22,22,
USC00200230,"ANN ARBOR U OF MICH, MI US",1980,1980,12,1980-12-15,0,0,0,33,16,28,
USC00200230,"ANN ARBOR U OF MICH, MI US",1980,1980,12,1980-12-16,0,0,0,28,17,22,
USC00200230,"ANN ARBOR U OF MICH, MI US",1980,1980,12,1980-12-17,0,0,0,26,5,26,
USC00200230,"ANN ARBOR U OF MICH, MI US",1980,1980,12,1980-12-18,0.01,0.2,0,35,26,26,
USC00200230,"ANN ARBOR U OF MICH, MI US",1980,1980,12,1980-12-19,0.03,0.3,5,27,5,8,
USC00200230,"ANN ARBOR U OF MICH, MI US",1980,1980,12,1980-12-20,0,0,0,19,2,15,
USC00200230,"ANN ARBOR U OF MICH, MI US",1980,1980,12,1980-12-21,0,0,0,21,6,19,
USC00200230,"ANN ARBOR U OF MICH, MI US",1980,1980,12,1980-12-22,0,0,0,23,13,21,
USC00200230,"ANN ARBOR U OF MICH, MI US",1980,1980,12,1980-12-23,0,0,0,33,21,32,
USC00200230,"ANN ARBOR U OF MICH, MI US",1980,1980,12,1980-12-24,0.32,3.2,3,32,11,11,
USC00200230,"ANN ARBOR U OF MICH, MI US",1980,1980,12,1980-12-25,0,0,3,17,-4,14,
USC00200230,"ANN ARBOR U OF MICH, MI US",1980,1980,12,1980-12-26,0.01,0.1,3,20,8,19,
USC00200230,"ANN ARBOR U OF MICH, MI US",1980,1980,12,1980-12-27,0,0,3,28,3,23,
USC00200230,"ANN ARBOR U OF MICH, MI US",1980,1980,12,1980-12-28,0,0,2,32,14,29,
USC00200230,"ANN ARBOR U OF MICH, MI US",1980,1980,12,1980-12-29,0.51,4,6,34,27,32,
USC00200230,"ANN ARBOR U OF MICH, MI US",1980,1980,12,1980-12-30,0,0,6,32,22,23,
USC00200230,"ANN ARBOR U OF MICH, MI US",1980,1980,12,1980-12-31,0.2,1.7,8,30,21,27,
USC00200230,"ANN ARBOR U OF MICH, MI US",1981,1980,01,1981-01-01,0.05,0.7,9,27,20,24,
USC00200230,"ANN ARBOR U OF MICH, MI US",1981,1980,01,1981-01-02,0.06,0.9,10,27,12,12,
USC00200230,"ANN ARBOR U OF MICH, MI US",1981,1980,01,1981-01-03,0.05,0.6,10,13,3,5,
USC00200230,"ANN ARBOR U OF MICH, MI US",1981,1980,01,1981-01-04,0,0,10,8,-12,7,
USC00200230,"ANN ARBOR U OF MICH, MI US",1981,1980,01,1981-01-05,0,0,9,18,1,11,
USC00200230,"ANN ARBOR U OF MICH, MI US",1981,1980,01,1981-01-06,0.17,1.8,10,24,8,23,
USC00200230,"ANN ARBOR U OF MICH, MI US",1981,1980,01,1981-01-07,0.11,1.3,11,26,6,10,
USC00200230,"ANN ARBOR U OF MICH, MI US",1981,1980,01,1981-01-08,0,0,10,17,-3,11,
USC00200230,"ANN ARBOR U OF MICH, MI US",1981,1980,01,1981-01-09,0.03,0.3,10,19,4,18,
USC00200230,"ANN ARBOR U OF MICH, MI US",1981,1980,01,1981-01-10,0,0.1,11,19,-1,12,
USC00200230,"ANN ARBOR U OF MICH, MI US",1981,1980,01,1981-01-11,0,0,10,13,0,7,
USC00200230,"ANN ARBOR U OF MICH, MI US",1981,1980,01,1981-01-12,0,0.1,10,17,1,10,
USC00200230,"ANN ARBOR U OF MICH, MI US",1981,1980,01,1981-01-13,0,0,10,26,10,21,
USC00200230,"ANN ARBOR U OF MICH, MI US",1981,1980,01,1981-01-14,0,0,10,25,18,24,
USC00200230,"ANN ARBOR U OF MICH, MI US",1981,1980,01,1981-01-15,0.01,0.2,10,28,21,24,
USC00200230,"ANN ARBOR U OF MICH, MI US",1981,1980,01,1981-01-16,0.09,1.6,11,26,17,20,
USC00200230,"ANN ARBOR U OF MICH, MI US",1981,1980,01,1981-01-17,0.01,0.2,11,26,11,20,
USC00200230,"ANN ARBOR U OF MICH, MI US",1981,1980,01,1981-01-18,0,0,10,39,8,35,
USC00200230,"ANN ARBOR U OF MICH, MI US",1981,1980,01,1981-01-19,0,0,9,46,15,40,
USC00200230,"ANN ARBOR U OF MICH, MI US",1981,1980,01,1981-01-20,0,0,9,40,25,29,
USC00200230,"ANN ARBOR U OF MICH, MI US",1981,1980,01,1981-01-21,0,0,8,29,23,25,
USC00200230,"ANN ARBOR U OF MICH, MI US",1981,1980,01,1981-01-22,0,0,8,38,23,35,
USC00200230,"ANN ARBOR U OF MICH, MI US",1981,1980,01,1981-01-23,0,0,8,35,29,31,
USC00200230,"ANN ARBOR U OF MICH, MI US",1981,1980,01,1981-01-24,0,0,8,41,14,32,
USC00200230,"ANN ARBOR U OF MICH, MI US",1981,1980,01,1981-01-25,0,0,7,41,17,39,
USC00200230,"ANN ARBOR U OF MICH, MI US",1981,1980,01,1981-01-26,0,0,4,42,36,36,
USC00200230,"ANN ARBOR U OF MICH, MI US",1981,1980,01,1981-01-27,0.01,0.1,4,36,31,32,
USC00200230,"ANN ARBOR U OF MICH, MI US",1981,1980,01,1981-01-28,0.03,0.5,4,32,21,28,
USC00200230,"ANN ARBOR U OF MICH, MI US",1981,1980,01,1981-01-29,0,0,4,28,11,23,
USC00200230,"ANN ARBOR U OF MICH, MI US",1981,1980,01,1981-01-30,0,0,4,23,5,19,
USC00200230,"ANN ARBOR U OF MICH, MI US",1981,1980,01,1981-01-31,0,0,3,26,4,22,
USC00200230,"ANN ARBOR U OF MICH, MI US",1981,1980,02,1981-02-01,0.57,2.7,5,35,20,34,
USC00200230,"ANN ARBOR U OF MICH, MI US",1981,1980,02,1981-02-02,0.09,1.4,6,34,13,13,
USC00200230,"ANN ARBOR U OF MICH, MI US",1981,1980,02,1981-02-03,0.04,0.4,5,13,0,7,
USC00200230,"ANN ARBOR U OF MICH, MI US",1981,1980,02,1981-02-04,0.02,0.2,5,14,5,9,
USC00200230,"ANN ARBOR U OF MICH, MI US",1981,1980,02,1981-02-05,0,0,5,16,2,15,
USC00200230,"ANN ARBOR U OF MICH, MI US",1981,1980,02,1981-02-06,0.05,0.5,5,29,15,27,
USC00200230,"ANN ARBOR U OF MICH, MI US",1981,1980,02,1981-02-07,0.01,0.1,5,34,16,33,
USC00200230,"ANN ARBOR U OF MICH, MI US",1981,1980,02,1981-02-08,0,0.1,5,33,14,17,
USC00200230,"ANN ARBOR U OF MICH, MI US",1981,1980,02,1981-02-09,0.02,0.3,5,25,12,23,
USC00200230,"ANN ARBOR U OF MICH, MI US",1981,1980,02,1981-02-10,0.92,7.8,11,32,14,32,
USC00200230,"ANN ARBOR U OF MICH, MI US",1981,1980,02,1981-02-11,0.65,0.4,8,39,11,11,
USC00200230,"ANN ARBOR U OF MICH, MI US",1981,1980,02,1981-02-12,0.02,0.3,7,13,-6,9,
USC00200230,"ANN ARBOR U OF MICH, MI US",1981,1980,02,1981-02-13,0,0,7,25,4,23,
USC00200230,"ANN ARBOR U OF MICH, MI US",1981,1980,02,1981-02-14,0,0,6,40,18,34,
USC00200230,"ANN ARBOR U OF MICH, MI US",1981,1980,02,1981-02-15,0,0,5,42,24,39,
USC00200230,"ANN ARBOR U OF MICH, MI US",1981,1980,02,1981-02-16,0.05,0,3,42,36,41,
USC00200230,"ANN ARBOR U OF MICH, MI US",1981,1980,02,1981-02-17,0,0,1,41,35,39,
USC00200230,"ANN ARBOR U OF MICH, MI US",1981,1980,02,1981-02-18,0.02,0,0,48,38,47,
USC00200230,"ANN ARBOR U OF MICH, MI US",1981,1980,02,1981-02-19,0.02,0,0,49,42,45,
USC00200230,"ANN ARBOR U OF MICH, MI US",1981,1980,02,1981-02-20,0,0,0,45,36,36,
USC00200230,"ANN ARBOR U OF MICH, MI US",1981,1980,02,1981-02-21,0,0,0,46,30,40,
USC00200230,"ANN ARBOR U OF MICH, MI US",1981,1980,02,1981-02-22,0.02,0,0,46,29,45,
USC00200230,"ANN ARBOR U OF MICH, MI US",1981,1980,02,1981-02-23,0.45,0,0,45,37,37,
USC00200230,"ANN ARBOR U OF MICH, MI US",1981,1980,02,1981-02-24,0.12,0.1,0,41,32,41,
USC00200230,"ANN ARBOR U OF MICH, MI US",1981,1980,02,1981-02-25,0.01,0,0,41,27,36,
USC00200230,"ANN ARBOR U OF MICH, MI US",1981,1980,02,1981-02-26,0,0,0,36,27,34,
USC00200230,"ANN ARBOR U OF MICH, MI US",1981,1980,02,1981-02-27,0,0,0,34,21,30,
USC00200230,"ANN ARBOR U OF MICH, MI US",1981,1980,02,1981-02-28,0.08,0,0,48,30,36,
USC00200230,"ANN ARBOR U OF MICH, MI US",1981,1980,03,1981-03-01,0,0,0,38,33,35,
USC00200230,"ANN ARBOR U OF MICH, MI US",1981,1980,03,1981-03-02,0.02,0.4,0,35,28,29,
USC00200230,"ANN ARBOR U OF MICH, MI US",1981,1980,03,1981-03-03,0,0,0,34,19,33,
USC00200230,"ANN ARBOR U OF MICH, MI US",1981,1980,03,1981-03-04,0.02,0.2,0,35,29,35,
USC00200230,"ANN ARBOR U OF MICH, MI US",1981,1980,03,1981-03-05,0.01,0.1,0,35,26,32,
USC00200230,"ANN ARBOR U OF MICH, MI US",1981,1980,03,1981-03-06,0.02,0.3,0,35,25,30,
USC00200230,"ANN ARBOR U OF MICH, MI US",1981,1980,03,1981-03-07,0,0,0,31,19,31,
USC00200230,"ANN ARBOR U OF MICH, MI US",1981,1980,03,1981-03-08,0,0,0,37,26,36,
USC00200230,"ANN ARBOR U OF MICH, MI US",1981,1980,03,1981-03-09,0,0,0,46,28,42,
USC00200230,"ANN ARBOR U OF MICH, MI US",1981,1980,03,1981-03-10,0.01,0.1,0,42,30,39,
USC00200230,"ANN ARBOR U OF MICH, MI US",1981,1980,03,1981-03-11,0,0,0,39,26,30,
USC00200230,"ANN ARBOR U OF MICH, MI US",1981,1980,03,1981-03-12,0,0,0,55,27,51,
USC00200230,"ANN ARBOR U OF MICH, MI US",1981,1980,03,1981-03-13,0.01,0.1,0,51,29,31,
USC00200230,"ANN ARBOR U OF MICH, MI US",1981,1980,03,1981-03-14,0,0,0,43,18,42,
USC00200230,"ANN ARBOR U OF MICH, MI US",1981,1980,03,1981-03-15,0,0,0,57,31,54,
USC00200230,"ANN ARBOR U OF MICH, MI US",1981,1980,03,1981-03-16,0.01,0.1,0,54,16,32,
USC00200230,"ANN ARBOR U OF MICH, MI US",1981,1980,03,1981-03-17,0.05,0.9,0,34,24,29,
USC00200230,"ANN ARBOR U OF MICH, MI US",1981,1980,03,1981-03-18,0,0,0,31,18,28,
USC00200230,"ANN ARBOR U OF MICH, MI US",1981,1980,03,1981-03-19,0.04,0.6,0,28,18,26,
USC00200230,"ANN ARBOR U OF MICH, MI US",1981,1980,03,1981-03-20,0.02,0.4,0,36,20,32,
USC00200230,"ANN ARBOR U OF MICH, MI US",1981,1980,03,1981-03-21,0,0,0,43,28,41,
USC00200230,"ANN ARBOR U OF MICH, MI US",1981,1980,03,1981-03-22,0,0,0,46,21,43,
USC00200230,"ANN ARBOR U OF MICH, MI US",1981,1980,03,1981-03-23,0,0,0,52,27,50,
USC00200230,"ANN ARBOR U OF MICH, MI US",1981,1980,03,1981-03-24,0,0,0,51,28,46,
USC00200230,"ANN ARBOR U OF MICH, MI US",1981,1980,03,1981-03-25,0,0,0,53,27,50,
USC00200230,"ANN ARBOR U OF MICH, MI US",1981,1980,03,1981-03-26,0.62,0,0,54,31,54,
USC00200230,"ANN ARBOR U OF MICH, MI US",1981,1980,03,1981-03-27,0,0,0,55,36,54,
USC00200230,"ANN ARBOR U OF MICH, MI US",1981,1980,03,1981-03-28,0,0,0,65,30,65,
USC00200230,"ANN ARBOR U OF MICH, MI US",1981,1980,03,1981-03-29,0,0,0,73,49,65,
USC00200230,"ANN ARBOR U OF MICH, MI US",1981,1980,03,1981-03-30,0.18,0,0,65,49,54,
USC00200230,"ANN ARBOR U OF MICH, MI US",1981,1980,03,1981-03-31,0,0,0,70,44,67,
USC00200230,"ANN ARBOR U OF MICH, MI US",1981,1980,04,1981-04-01,0.01,0,0,67,48,48,
USC00200230,"ANN ARBOR U OF MICH, MI US",1981,1980,04,1981-04-02,0,0,0,66,36,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1981,1980,04,1981-04-03,0,0,0,72,53,58,
USC00200230,"ANN ARBOR U OF MICH, MI US",1981,1980,04,1981-04-04,0.13,0,0,67,57,63,
USC00200230,"ANN ARBOR U OF MICH, MI US",1981,1980,04,1981-04-05,0,0,0,63,33,35,
USC00200230,"ANN ARBOR U OF MICH, MI US",1981,1980,04,1981-04-06,0,0,0,51,27,51,
USC00200230,"ANN ARBOR U OF MICH, MI US",1981,1980,04,1981-04-07,0,0,0,64,32,64,
USC00200230,"ANN ARBOR U OF MICH, MI US",1981,1980,04,1981-04-08,0,0,0,71,50,67,
USC00200230,"ANN ARBOR U OF MICH, MI US",1981,1980,04,1981-04-09,0.2,0,0,67,44,60,
USC00200230,"ANN ARBOR U OF MICH, MI US",1981,1980,04,1981-04-10,0,0,0,64,35,60,
USC00200230,"ANN ARBOR U OF MICH, MI US",1981,1980,04,1981-04-11,0.65,0,0,72,54,64,
USC00200230,"ANN ARBOR U OF MICH, MI US",1981,1980,04,1981-04-12,0.49,0,0,64,42,44,
USC00200230,"ANN ARBOR U OF MICH, MI US",1981,1980,04,1981-04-13,0.02,0,0,48,40,47,
USC00200230,"ANN ARBOR U OF MICH, MI US",1981,1980,04,1981-04-14,0.77,0,0,60,46,49,
USC00200230,"ANN ARBOR U OF MICH, MI US",1981,1980,04,1981-04-15,0,0,0,50,27,50,
USC00200230,"ANN ARBOR U OF MICH, MI US",1981,1980,04,1981-04-16,0,0,0,63,34,58,
USC00200230,"ANN ARBOR U OF MICH, MI US",1981,1980,04,1981-04-17,0.11,0,0,75,49,75,
USC00200230,"ANN ARBOR U OF MICH, MI US",1981,1980,04,1981-04-18,0.11,0,0,75,47,56,
USC00200230,"ANN ARBOR U OF MICH, MI US",1981,1980,04,1981-04-19,0.05,0,0,56,37,48,
USC00200230,"ANN ARBOR U OF MICH, MI US",1981,1980,04,1981-04-20,0.01,0,0,48,32,42,
USC00200230,"ANN ARBOR U OF MICH, MI US",1981,1980,04,1981-04-21,0,0,0,46,23,44,
USC00200230,"ANN ARBOR U OF MICH, MI US",1981,1980,04,1981-04-22,0.05,0,0,54,34,47,
USC00200230,"ANN ARBOR U OF MICH, MI US",1981,1980,04,1981-04-23,0.79,0,0,62,42,56,
USC00200230,"ANN ARBOR U OF MICH, MI US",1981,1980,04,1981-04-24,0.09,0,0,56,35,46,
USC00200230,"ANN ARBOR U OF MICH, MI US",1981,1980,04,1981-04-25,0.01,0,0,47,33,46,
USC00200230,"ANN ARBOR U OF MICH, MI US",1981,1980,04,1981-04-26,0,0,0,53,32,51,
USC00200230,"ANN ARBOR U OF MICH, MI US",1981,1980,04,1981-04-27,0,0,0,66,39,65,
USC00200230,"ANN ARBOR U OF MICH, MI US",1981,1980,04,1981-04-28,0.03,0,0,69,49,66,
USC00200230,"ANN ARBOR U OF MICH, MI US",1981,1980,04,1981-04-29,0.36,0,0,66,45,49,
USC00200230,"ANN ARBOR U OF MICH, MI US",1981,1980,04,1981-04-30,0,0,0,62,40,60,
USC00200230,"ANN ARBOR U OF MICH, MI US",1981,1980,05,1981-05-01,0.04,0,0,61,42,55,
USC00200230,"ANN ARBOR U OF MICH, MI US",1981,1980,05,1981-05-02,0,0,0,56,34,56,
USC00200230,"ANN ARBOR U OF MICH, MI US",1981,1980,05,1981-05-03,0,0,0,66,37,64,
USC00200230,"ANN ARBOR U OF MICH, MI US",1981,1980,05,1981-05-04,0,0,0,76,43,74,
USC00200230,"ANN ARBOR U OF MICH, MI US",1981,1980,05,1981-05-05,0.03,0,0,74,60,67,
USC00200230,"ANN ARBOR U OF MICH, MI US",1981,1980,05,1981-05-06,0,0,0,67,39,52,
USC00200230,"ANN ARBOR U OF MICH, MI US",1981,1980,05,1981-05-07,0,0,0,60,32,60,
USC00200230,"ANN ARBOR U OF MICH, MI US",1981,1980,05,1981-05-08,0,0,0,66,35,63,
USC00200230,"ANN ARBOR U OF MICH, MI US",1981,1980,05,1981-05-09,0,0,0,67,51,60,
USC00200230,"ANN ARBOR U OF MICH, MI US",1981,1980,05,1981-05-10,0.74,0,0,60,44,44,
USC00200230,"ANN ARBOR U OF MICH, MI US",1981,1980,05,1981-05-11,0.46,0,0,45,41,41,
USC00200230,"ANN ARBOR U OF MICH, MI US",1981,1980,05,1981-05-12,0,0,0,60,40,60,
USC00200230,"ANN ARBOR U OF MICH, MI US",1981,1980,05,1981-05-13,0,0,0,64,39,63,
USC00200230,"ANN ARBOR U OF MICH, MI US",1981,1980,05,1981-05-14,0.51,0,0,63,42,44,
USC00200230,"ANN ARBOR U OF MICH, MI US",1981,1980,05,1981-05-15,0.43,0,0,47,43,47,
USC00200230,"ANN ARBOR U OF MICH, MI US",1981,1980,05,1981-05-16,0,0,0,71,42,70,
USC00200230,"ANN ARBOR U OF MICH, MI US",1981,1980,05,1981-05-17,0,0,0,70,43,59,
