"Data.Precipitation","Date.Full","Date.Month","Date.Week of","Date.Year","Station.City","Station.Code","Station.Location","Station.State","Data.Temperature.Avg Temp","Data.Temperature.Max Temp","Data.Temperature.Min Temp","Data.Wind.Direction","Data.Wind.Speed"
"0.0","2016-01-03","1","3","2016","Columbia","CAE","Columbia, SC","South Carolina","49","57","40","21","2.3"
"0.0","2016-01-03","1","3","2016","Greer","GSP","Greer, SC","South Carolina","45","55","35","19","2.53"
"0.0","2016-01-03","1","3","2016","Aberdeen","ABR","Aberdeen, SD","South Dakota","18","29","7","26","6.16"
"0.0","2016-01-03","1","3","2016","Huron","HON","Huron, SD","South Dakota","18","26","9","29","8.4"
"0.0","2016-01-03","1","3","2016","Pierre","PIR","Pierre, SD","South Dakota","22","29","15","27","10.5"
"0.0","2016-01-03","1","3","2016","Rapid City","RAP","Rapid City, SD","South Dakota","24","37","11","26","3.26"
"0.0","2016-01-03","1","3","2016","Sioux Falls","FSD","Sioux Falls, SD","South Dakota","18","26","9","30","7.2"
"0.0","2016-01-03","1","3","2016","Bristol/Jhnsn Cty/Kngsprt","TRI","Bristol/Jhnsn Cty/Kngsprt, TN","Tennessee","34","44","24","23","3.93"
"0.0","2016-01-03","1","3","2016","Chattanooga","CHA","Chattanooga, TN","Tennessee","40","48","31","35","3.6"
"0.0","2016-01-03","1","3","2016","Clarksville","CKV","Clarksville, TN","Tennessee","37","47","27","28","5.66"
"0.0","2016-01-03","1","3","2016","Crossville","CSV","Crossville, TN","Tennessee","34","44","24","29","4.23"
"0.0","2016-01-03","1","3","2016","Knoxville","TYS","Knoxville, TN","Tennessee","36","45","27","26","2.5"
"0.0","2016-01-03","1","3","2016","Memphis","MEM","Memphis, TN","Tennessee","40","51","29","30","3.53"
"0.0","2016-01-03","1","3","2016","Nashville","BNA","Nashville, TN","Tennessee","39","50","28","29","3.73"
"0.0","2016-01-03","1","3","2016","Oak Ridge","OQT","Oak Ridge, TN","Tennessee","37","47","27","18","0.5"
"0.0","2016-01-03","1","3","2016","Abilene","ABI","Abilene, TX","Texas","41","47","34","20","5.76"
"0.0","2016-01-03","1","3","2016","Amarillo","AMA","Amarillo, TX","Texas","34","45","22","29","4.73"
"0.22","2016-01-03","1","3","2016","Austin/Bergstrom","AUS","Austin/Bergstrom, TX","Texas","46","53","40","22","8.0"
"0.2","2016-01-03","1","3","2016","Austin/City","ATT","Austin/City, TX","Texas","47","52","42","22","4.1"
"0.02","2016-01-03","1","3","2016","Beaumont/Port Arthur","BPT","Beaumont/Port Arthur, TX","Texas","48","53","43","11","9.56"
"1.54","2016-01-03","1","3","2016","Brownsville","BRO","Brownsville, TX","Texas","47","50","42","32","13.2"
"0.0","2016-01-03","1","3","2016","Childress","CDS","Childress, TX","Texas","38","47","29","30","4.63"
"0.01","2016-01-03","1","3","2016","College Station","CLL","College Station, TX","Texas","48","53","43","33","7.73"
"1.81","2016-01-03","1","3","2016","Corpus Christi","CRP","Corpus Christi, TX","Texas","47","51","42","35","13.03"
"0.0","2016-01-03","1","3","2016","Dalhart","DHT","Dalhart, TX","Texas","35","50","19","29","4.23"
"0.0","2016-01-03","1","3","2016","Dallas","DAL","Dallas, TX","Texas","44","51","36","33","4.9"
"0.0","2016-01-03","1","3","2016","Dallas-Fort Worth","DFW","Dallas-Fort Worth, TX","Texas","46","53","38","32","6.73"
"0.57","2016-01-03","1","3","2016","Del Rio","DRT","Del Rio, TX","Texas","47","51","42","22","3.16"
"0.0","2016-01-03","1","3","2016","El Paso","ELP","El Paso, TX","Texas","37","44","31","4","5.0"
"0.0","2016-01-03","1","3","2016","Fort Worth","FTW","Fort Worth, TX","Texas","44","52","36","31","5.93"
"0.23","2016-01-03","1","3","2016","Galveston","GLS","Galveston, TX","Texas","49","52","44","12","13.9"
"0.09","2016-01-03","1","3","2016","Houston","HOU","Houston, TX","Texas","50","54","45","11","9.56"
"0.0","2016-01-03","1","3","2016","Lubbock","LBB","Lubbock, TX","Texas","34","43","25","21","5.1"
"0.04","2016-01-03","1","3","2016","Midland","MAF","Midland, TX","Texas","37","43","31","21","6.4"
"0.0","2016-01-03","1","3","2016","San Angelo","SJT","San Angelo, TX","Texas","42","48","35","19","4.93"
"1.04","2016-01-03","1","3","2016","San Antonio","SAT","San Antonio, TX","Texas","47","52","41","22","6.2"
"1.29","2016-01-03","1","3","2016","Victoria","VCT","Victoria, TX","Texas","47","52","42","22","8.46"
"0.0","2016-01-03","1","3","2016","Waco","ACT","Waco, TX","Texas","45","51","39","33","6.26"
"0.0","2016-01-03","1","3","2016","Wichita Falls","SPS","Wichita Falls, TX","Texas","40","48","31","31","8.06"
"0.0","2016-01-03","1","3","2016","Salt Lake City","SLC","Salt Lake City, UT","Utah","15","24","7","32","1.6"
"0.0","2016-01-03","1","3","2016","Blacksburg","BCB","Blacksburg, VA","VA","41","49","33","28","9.33"
"0.03","2016-01-03","1","3","2016","Burlington","BTV","Burlington, VT","Vermont","31","35","26","23","6.5"
"0.0","2016-01-03","1","3","2016","Lynchburg","LYH","Lynchburg, VA","Virginia","39","49","29","25","3.6"
"0.0","2016-01-03","1","3","2016","Norfolk","ORF","Norfolk, VA","Virginia","45","51","39","16","4.7"
"0.0","2016-01-03","1","3","2016","Richmond","RIC","Richmond, VA","Virginia","41","51","30","27","3.6"
"0.0","2016-01-03","1","3","2016","Roanoke","ROA","Roanoke, VA","Virginia","41","49","33","28","9.33"
"0.0","2016-01-03","1","3","2016","Wallops Island","WAL","Wallops Island, VA","Virginia","41","49","33","28","4.26"
"0.0","2016-01-03","1","3","2016","Washington","DCA","Washington, VA","Virginia","41","49","33","29","4.83"
"0.07","2016-01-03","1","3","2016","Deer Park","DEW","Deer Park, WA","Washington","10","22","-2","24","6.2"
"0.07","2016-01-03","1","3","2016","Ephrata","EPH","Ephrata, WA","Washington","12","20","3","34","7.2"
"0.02","2016-01-03","1","3","2016","Olympia","OLM","Olympia, WA","Washington","26","37","14","11","0.5"
"0.0","2016-01-03","1","3","2016","Quillayute","UIL","Quillayute, WA","Washington","34","46","22","6","2.53"
"0.02","2016-01-03","1","3","2016","Seattle","SEA","Seattle, WA","Washington","35","42","28","6","4.96"
"0.09","2016-01-03","1","3","2016","Spokane","GEG","Spokane, WA","Washington","12","20","3","2","5.2"
"0.26","2016-01-03","1","3","2016","Yakima","YKM","Yakima, WA","Washington","16","24","8","30","3.2"
"0.0","2016-01-03","1","3","2016","Beckley","BKW","Beckley, WV","West Virginia","33","40","26","27","7.6"
"0.0","2016-01-03","1","3","2016","Charleston","CRW","Charleston, WV","West Virginia","37","43","31","24","7.23"
"0.0","2016-01-03","1","3","2016","Elkins","EKN","Elkins, WV","West Virginia","32","38","27","24","5.26"
"0.0","2016-01-03","1","3","2016","Huntington","HTS","Huntington, WV","West Virginia","36","43","28","24","6.23"
"0.0","2016-01-03","1","3","2016","Green Bay","GRB","Green Bay, WI","Wisconsin","23","28","17","27","9.4"
"0.0","2016-01-03","1","3","2016","La Crosse","LSE","La Crosse, WI","Wisconsin","25","32","17","27","8.16"
"0.0","2016-01-03","1","3","2016","Madison","MSN","Madison, WI","Wisconsin","24","29","18","28","5.6"
"0.0","2016-01-03","1","3","2016","Milwaukee","MKE","Milwaukee, WI","Wisconsin","26","30","21","28","10.96"
"0.0","2016-01-03","1","3","2016","Casper","CPR","Casper, WY","Wyoming","21","28","13","22","16.13"
"0.0","2016-01-03","1","3","2016","Cheyenne","CYS","Cheyenne, WY","Wyoming","23","38","7","27","8.33"
"0.0","2016-01-03","1","3","2016","Lander","LND","Lander, WY","Wyoming","11","21","0","27","0.43"
"0.0","2016-01-03","1","3","2016","Rawlins","RWL","Rawlins, WY","Wyoming","3","19","-13","16","1.9"
"0.0","2016-01-03","1","3","2016","Sheridan","SHR","Sheridan, WY","Wyoming","22","36","7","21","0.8"
"0.52","2016-01-10","1","10","2016","Birmingham","BHM","Birmingham, AL","Alabama","44","52","36","12","6.55"
"0.43","2016-01-10","1","10","2016","Huntsville","HSV","Huntsville, AL","Alabama","43","50","34","13","8.34"
"0.13","2016-01-10","1","10","2016","Mobile","MOB","Mobile, AL","Alabama","49","57","39","14","6.58"
"0.11","2016-01-10","1","10","2016","Montgomery","MGM","Montgomery, AL","Alabama","47","55","38","15","7.55"
"0.0","2016-01-10","1","10","2016","Anchorage","ANC","Anchorage, AK","Alaska","28","33","22","12","4.02"
"0.48","2016-01-10","1","10","2016","Annette","ANN","Annette, AK","Alaska","36","43","27","24","5.42"
"0.03","2016-01-10","1","10","2016","Bethel","BET","Bethel, AK","Alaska","28","35","21","7","18.0"
"0.0","2016-01-10","1","10","2016","Bettles","BTT","Bettles, AK","Alaska","6","19","-2","29","3.98"
"2.35","2016-01-10","1","10","2016","Cold Bay","CDB","Cold Bay, AK","Alaska","32","35","29","22","14.3"
"0.81","2016-01-10","1","10","2016","Cordova","CDV","Cordova, AK","Alaska","35","42","29","12","5.88"
"0.0","2016-01-10","1","10","2016","Delta Junction/Ft Greely","BIG","Delta Junction/Ft Greely, AK","Alaska","13","17","9","11","18.5"
"0.0","2016-01-10","1","10","2016","Fairbanks","FAI","Fairbanks, AK","Alaska","2","12","-7","7","1.58"
"0.0","2016-01-10","1","10","2016","Gulkana","GKN","Gulkana, AK","Alaska","0","7","-6","33","1.35"
"1.75","2016-01-10","1","10","2016","Homer","HOM","Homer, AK","Alaska","37","42","31","7","9.45"
"0.0","2016-01-10","1","10","2016","Iliamna","ILI","Iliamna, AK","Alaska","37","41","33","11","14.15"
"0.33","2016-01-10","1","10","2016","Juneau","JNU","Juneau, AK","Alaska","27","31","22","13","1.81"
"0.03","2016-01-10","1","10","2016","Kenai","ENA","Kenai, AK","Alaska","30","35","25","3","13.51"
"1.33","2016-01-10","1","10","2016","Ketchikan","KTN","Ketchikan, AK","Alaska","34","39","28","23","5.17"
"0.04","2016-01-10","1","10","2016","King Salmon","AKN","King Salmon, AK","Alaska","35","41","29","8","14.55"
"2.66","2016-01-10","1","10","2016","Kodiak","ADQ","Kodiak, AK","Alaska","37","41","33","11","16.28"
"0.03","2016-01-10","1","10","2016","Kotzebue","OTZ","Kotzebue, AK","Alaska","23","27","18","10","18.08"
"0.0","2016-01-10","1","10","2016","Mc Grath","MCG","Mc Grath, AK","Alaska","14","24","4","21","1.72"
"0.09","2016-01-10","1","10","2016","Nome","OME","Nome, AK","Alaska","29","32","24","7","16.57"
"0.0","2016-01-10","1","10","2016","Northway","ORT","Northway, AK","Alaska","-13","-8","-19","18","0.32"
"0.0","2016-01-10","1","10","2016","Palmer","PAQ","Palmer, AK","Alaska","27","36","21","21","8.87"
"0.0","2016-01-10","1","10","2016","Petersburg","PSG","Petersburg, AK","Alaska","60","60","60","20","2.34"
"0.0","2016-01-10","1","10","2016","Puntilla Lake","PTI","Puntilla Lake, AK","Alaska","60","60","60","0","0.0"
"0.0","2016-01-10","1","10","2016","Shemya","SYA","Shemya, AK","Alaska","60","60","60","32","14.0"
"0.13","2016-01-10","1","10","2016","Sitka","SIT","Sitka, AK","Alaska","39","43","33","16","6.31"
"0.12","2016-01-10","1","10","2016","Skagway","SGY","Skagway, AK","Alaska","33","36","29","9","18.64"
"0.77","2016-01-10","1","10","2016","St Paul Island","SNP","St Paul Island, AK","Alaska","32","36","29","23","18.52"
"0.0","2016-01-10","1","10","2016","Talkeetna","TKA","Talkeetna, AK","Alaska","24","32","16","6","5.15"
"0.0","2016-01-10","1","10","2016","Tanana","TAL","Tanana, AK","Alaska","9","16","1","9","4.65"
"0.05","2016-01-10","1","10","2016","Utqiagvik (Barrow)","BRW","Utqiagvik (Barrow), AK","Alaska","8","16","0","10","12.25"
"1.26","2016-01-10","1","10","2016","Yakutat","YAK","Yakutat, AK","Alaska","33","39","25","7","2.42"
"1.16","2016-01-10","1","10","2016","Douglas Bisbee","DUG","Douglas Bisbee, AZ","Arizona","41","52","30","25","4.5"
"0.61","2016-01-10","1","10","2016","Kingman","IGM","Kingman, AZ","Arizona","42","49","34","18","5.17"
"1.13","2016-01-10","1","10","2016","Phoenix","PHX","Phoenix, AZ","Arizona","52","57","47","14","3.64"
"1.53","2016-01-10","1","10","2016","Tucson","TUS","Tucson, AZ","Arizona","48","56","41","17","4.98"
"0.12","2016-01-10","1","10","2016","Winslow","INW","Winslow, AZ","Arizona","35","45","25","19","3.81"
"0.37","2016-01-10","1","10","2016","Fort Smith","FSM","Fort Smith, AR","Arkansas","38","44","30","17","7.5"
"0.79","2016-01-10","1","10","2016","Harrison","HRO","Harrison, AR","Arkansas","34","42","26","19","7.78"
"1.63","2016-01-10","1","10","2016","North Little Rock","LZK","North Little Rock, AR","Arkansas","40","47","32","0","0.0"
"0.69","2016-01-10","1","10","2016","Bakersfield","BFL","Bakersfield, CA","California","51","58","43","13","1.75"
"0.16","2016-01-10","1","10","2016","Bishop","BIH","Bishop, CA","California","36","48","24","24","5.4"
"0.0","2016-01-10","1","10","2016","China Lake","NID","China Lake, CA","California","43","52","34","19","3.8"
"1.83","2016-01-10","1","10","2016","Concord","CCR","Concord, CA","California","49","54","44","18","2.94"
"2.49","2016-01-10","1","10","2016","Eureka","EKA","Eureka, CA","California","49","55","42","0","0.0"
"1.28","2016-01-10","1","10","2016","Fresno","FAT","Fresno, CA","California","47","54","41","17","3.42"
"1.15","2016-01-10","1","10","2016","Hayward","HWD","Hayward, CA","California","51","56","46","11","5.81"
"1.96","2016-01-10","1","10","2016","Long Beach","LGB","Long Beach, CA","California","55","62","48","23","1.58"
"2.73","2016-01-10","1","10","2016","Los Angeles","LAX","Los Angeles, CA","California","55","60","49","23","3.04"
"3.59","2016-01-10","1","10","2016","Red Bluff","RBL","Red Bluff, CA","California","46","51","42","26","5.14"
"4.71","2016-01-10","1","10","2016","Redding","RDD","Redding, CA","California","45","51","40","18","2.5"
"2.27","2016-01-10","1","10","2016","Sacramento","SAC","Sacramento, CA","California","48","53","41","19","4.04"
"1.09","2016-01-10","1","10","2016","Salinas","SNS","Salinas, CA","California","51","56","45","12","8.04"
"2.98","2016-01-10","1","10","2016","San Diego","SAN","San Diego, CA","California","57","61","53","19","3.62"
"2.17","2016-01-10","1","10","2016","San Francisco","SFO","San Francisco, CA","California","51","54","47","10","4.45"
"1.89","2016-01-10","1","10","2016","Sandberg","SDB","Sandberg, CA","California","39","43","34","19","9.58"
"4.15","2016-01-10","1","10","2016","Santa Barbara","SBA","Santa Barbara, CA","California","54","60","47","17","2.22"
"1.59","2016-01-10","1","10","2016","Santa Maria","SMX","Santa Maria, CA","California","53","60","45","23","3.6"
"1.43","2016-01-10","1","10","2016","Stockton","SCK","Stockton, CA","California","47","53","40","14","5.4"
"0.55","2016-01-10","1","10","2016","Alamosa","ALS","Alamosa, CO","Colorado","14","27","1","23","0.92"
"0.18","2016-01-10","1","10","2016","Colorado Springs","COS","Colorado Springs, CO","Colorado","29","39","18","19","2.92"
"0.34","2016-01-10","1","10","2016","Craig","CAG","Craig, CO","Colorado","15","26","5","18","0.8"
"0.38","2016-01-10","1","10","2016","Denver","DEN","Denver, CO","Colorado","27","37","16","18","4.31"
"0.31","2016-01-10","1","10","2016","Grand Junction","GJT","Grand Junction, CO","Colorado","26","33","18","13","1.48"
"0.41","2016-01-10","1","10","2016","Pueblo","PUB","Pueblo, CO","Colorado","28","42","14","12","2.14"
"1.23","2016-01-10","1","10","2016","Bridgeport","BDR","Bridgeport, CT","Connecticut","33","43","23","21","7.78"
"1.46","2016-01-10","1","10","2016","Windsor Locks","BDL","Windsor Locks, CT","Connecticut","29","41","17","21","5.05"
"0.68","2016-01-10","1","10","2016","Newark","NWK","Newark, DE","DE","35","45","25","22","6.18"
"0.68","2016-01-10","1","10","2016","Wilmington","ILG","Wilmington, DE","Delaware","35","45","25","22","6.18"
"0.05","2016-01-10","1","10","2016","Daytona Beach","DAB","Daytona Beach, FL","Florida","63","70","56","15","8.45"
"0.94","2016-01-10","1","10","2016","Fort Lauderdale","FLL","Fort Lauderdale, FL","Florida","70","77","62","20","6.9"
"0.16","2016-01-10","1","10","2016","Gainesville","GNV","Gainesville, FL","Florida","56","64","47","12","7.41"
"0.21","2016-01-10","1","10","2016","Jacksonville","JAX","Jacksonville, FL","Florida","53","59","46","15","8.52"
"0.46","2016-01-10","1","10","2016","Key West","EYW","Key West, FL","Florida","72","76","68","16","8.34"
"0.84","2016-01-10","1","10","2016","Miami","MIA","Miami, FL","Florida","70","77","63","19","5.75"
"0.55","2016-01-10","1","10","2016","Orlando","MCO","Orlando, FL","Florida","63","70","54","17","7.37"
"0.69","2016-01-10","1","10","2016","Pensacola","PNS","Pensacola, FL","Florida","51","58","42","13","6.24"
"0.92","2016-01-10","1","10","2016","Tallahassee","TLH","Tallahassee, FL","Florida","54","62","45","13","7.4"
"1.19","2016-01-10","1","10","2016","Tampa","TPA","Tampa, FL","Florida","63","71","55","14","6.28"
"1.59","2016-01-10","1","10","2016","Vero Beach","VRB","Vero Beach, FL","Florida","65","73","57","19","6.87"
"0.99","2016-01-10","1","10","2016","West Palm Beach","PBI","West Palm Beach, FL","Florida","68","75","60","21","7.2"
"0.69","2016-01-10","1","10","2016","Alma","AMG","Alma, GA","Georgia","49","58","40","12","4.17"
"0.47","2016-01-10","1","10","2016","Athens","AHN","Athens, GA","Georgia","42","50","33","14","6.84"
"0.64","2016-01-10","1","10","2016","Atlanta","ATL","Atlanta, GA","Georgia","43","50","35","15","10.48"
"0.16","2016-01-10","1","10","2016","Augusta","AGS","Augusta, GA","Georgia","45","54","36","7","7.4"
"0.26","2016-01-10","1","10","2016","Macon","MCN","Macon, GA","Georgia","46","53","37","13","7.84"
"0.14","2016-01-10","1","10","2016","Savannah","SAV","Savannah, GA","Georgia","49","57","41","10","8.22"
"0.33","2016-01-10","1","10","2016","Hilo","ITO","Hilo, HI","Hawaii","73","83","63","20","1.98"
"0.0","2016-01-10","1","10","2016","Honolulu","HNL","Honolulu, HI","Hawaii","74","81","67","12","5.08"
"0.44","2016-01-10","1","10","2016","Kahului","OGG","Kahului, HI","Hawaii","72","82","62","8","6.47"
"0.16","2016-01-10","1","10","2016","Kaunakakai","MKK","Kaunakakai, HI","Hawaii","72","80","64","16","5.25"
"0.08","2016-01-10","1","10","2016","Lihue","LIH","Lihue, HI","Hawaii","73","80","66","24","5.11"
"0.04","2016-01-10","1","10","2016","Boise","BOI","Boise, ID","Idaho","33","39","27","19","1.9"
"0.01","2016-01-10","1","10","2016","Lewiston","LWS","Lewiston, ID","Idaho","36","40","30","14","2.08"
"0.09","2016-01-10","1","10","2016","Pocatello","PIH","Pocatello, ID","Idaho","30","35","24","16","3.94"
"0.47","2016-01-10","1","10","2016","Chicago","ORD","Chicago, IL","Illinois","29","35","22","23","8.92"
"0.22","2016-01-10","1","10","2016","Moline","MLI","Moline, IL","Illinois","26","33","19","21","7.71"
"0.51","2016-01-10","1","10","2016","Peoria","PIA","Peoria, IL","Illinois","30","36","22","23","7.97"
"0.21","2016-01-10","1","10","2016","Quincy","UIN","Quincy, IL","Illinois","28","36","20","18","9.07"
"0.65","2016-01-10","1","10","2016","Rockford","RFD","Rockford, IL","Illinois","26","32","20","23","8.62"
"0.59","2016-01-10","1","10","2016","Springfield","SPI","Springfield, IL","Illinois","35","38","23","23","10.2"
"12.65","2016-01-10","1","10","2016","Evansville","EVV","Evansville, IN","Indiana","36","45","26","21","4.52"
"1.15","2016-01-10","1","10","2016","Fort Wayne","FWA","Fort Wayne, IN","Indiana","31","40","21","20","6.75"
"1.08","2016-01-10","1","10","2016","Indianapolis","IND","Indianapolis, IN","Indiana","34","42","25","19","8.75"
"0.87","2016-01-10","1","10","2016","South Bend","SBN","South Bend, IN","Indiana","27","36","18","17","7.35"
"0.17","2016-01-10","1","10","2016","Cedar Rapids","CID","Cedar Rapids, IA","Iowa","22","28","15","20","9.8"
